protein,PDB ID,SMILES,Affinity Type,Affinity,pAffinity
Dopamine RECEPTOR D1,8IRR,OC1(CCN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F,Ki,798,6.097997109
Dopamine RECEPTOR D1,8IRR,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,794,6.100179498
Dopamine RECEPTOR D1,8IRR,Cl.COc1ccc(F)cc1C1CC1CN(C)CCCSc1nnc(-c2ccccc2)n1C,Ki,794,6.100179498
Dopamine RECEPTOR D1,8IRR,CNC1=Nc2cc(O)c(Cl)cc2CCN1,Ki,783,6.106238238
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3c4CCc5ccc(CCc(cc4)c3o2)cc5)CC1,Ki,780,6.107905397
Dopamine RECEPTOR D1,8IRR,C[C@@H]1C=C(CCN1C)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,780,6.107905397
Dopamine RECEPTOR D1,8IRR,COC(=O)c1cccnc1Oc1ccc(c(C)c1)-c1c(C)n[nH]c(=O)c1C,Ki,767,6.115204636
Dopamine RECEPTOR D1,8IRR,COC(=O)c1cccnc1Oc1ccc(c(C)c1)-c1c(C)n[nH]c(=O)c1C,Ki,767,6.115204636
Dopamine RECEPTOR D1,8IRR,COC(=O)c1cccnc1Oc1ccc(c(C)c1)-c1c(C)n[nH]c(=O)c1C,Ki,767,6.115204636
Dopamine RECEPTOR D1,8IRR,C(C1CC1)N1CCc2c(Cc3ccccc3CC1)[nH]c1ccccc21,Ki,767,6.115204636
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,Ki,760,6.119186408
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,Ki,760,6.119186408
Dopamine RECEPTOR D1,8IRR,CN1CCc2cc(NCc3ccc(C)cc3)c(O)cc2C(C1)c1ccccc1,Ki,756,6.121478204
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(C)C3Cc4ccc(NC(C)=O)cc4-c(c1OC)c23,Ki,756,6.121478204
Dopamine RECEPTOR D1,8IRR,CN1CCc2cc(cc-3c2[C@H]1Cc1ccc(O)c(O)c-31)-c1ccc(O)cc1,Ki,755,6.122053048
Dopamine RECEPTOR D1,8IRR,CN1CCC(Cc2[nH]c3ccccc3c2CC1)c1ccccc1,Ki,742,6.129596095
Dopamine RECEPTOR D1,8IRR,COc1cc2CC3N(CCc4cc(O)c(O)cc34)Cc2cc1OC,Ki,741,6.130181792
Dopamine RECEPTOR D1,8IRR,CCCN1CCc2cccc-3c2C1Cc1cccc(OCCCCN2CCN(CC2)c2ccccc2OC)c-31,Ki,735,6.133712661
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCNC(=O)Nc2ccccc2-c2ccccc2)CC1,Ki,730,6.13667714
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(C)C3Cc4ccc(cc4-c(c1OC)c23)[N+]([O-])=O,Ki,726,6.139063379
Dopamine RECEPTOR D1,8IRR,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,722,6.141462802
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN3Cc4cc(CCCCCl)sc4C[C@H]3c2cc1O,Ki,719,6.14327111
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(\C=N\O)c3c2)CC1,Ki,710,6.148741651
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(\C=N\O)c3c2)CC1,Ki,710,6.148741651
Dopamine RECEPTOR D1,8IRR,CCCN(CCc1ccc(N)cc1)C1CCc2c(O)cccc2C1,Ki,710,6.148741651
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(C)C3Cc4ccc(N)cc4-c(c1OCC#C)c23,Ki,709,6.149353765
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2nccc3OCCc23)ccc1-c1c(C)ncc(=O)n1C,Ki,706,6.151195299
Dopamine RECEPTOR D1,8IRR,Oc1ccc2CCNCC(c3ccccc3)c2c1,Ki,702,6.153662888
Dopamine RECEPTOR D1,8IRR,COc1cnc(Oc2ccc(cc2)-c2c(C)n[nH]c(=O)c2C)c2c[nH]nc12,Ki,695,6.158015195
Dopamine RECEPTOR D1,8IRR,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,Ki,692,6.159893906
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(C)C3Cc4ccc(N)cc4-c(c1OC)c23,Ki,691,6.160521953
Dopamine RECEPTOR D1,8IRR,CCCN1CCN(CC1)c1ccc2CCCC(N(C)C(=O)OCc3ccccc3)c2c1,Ki,690,6.161150909
Dopamine RECEPTOR D1,8IRR,CCCCCOc1c(O)ccc2C[C@@H]3N(CCc4cc(OCCC)c(O)cc34)Cc12,Ki,683,6.165579296
Dopamine RECEPTOR D1,8IRR,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,680,6.167491087
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(CCCCNC(=O)c3ccc(Cl)cc3)Cc2cc1O,Ki,680,6.167491087
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(C\C=C\CNC(=O)c2cc3ccccc3s2)CC1,Ki,678,6.168770306
Dopamine RECEPTOR D1,8IRR,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,Ki,672,6.172630727
Dopamine RECEPTOR D1,8IRR,COc1cc(Oc2ncnn3cccc23)ccc1-c1c(C)ncnc1C,Ki,672,6.172630727
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,Ki,670,6.173925197
Dopamine RECEPTOR D1,8IRR,CCCN1CCc2cc(cc-3c2[C@H]1Cc1ccc(O)c(O)c-31)-c1ccccc1,Ki,669,6.174573882
Dopamine RECEPTOR D1,8IRR,CN1CCc2cc(NCc3ccccc3)c(O)cc2C(C1)c1ccccc1,Ki,665,6.177178355
Dopamine RECEPTOR D1,8IRR,CCCCCCOc1cc2CCN3Cc4c(C[C@H]3c2cc1O)c(Br)cc(O)c4OCCCCCC,Ki,664,6.177831921
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3CCc4ccc(CCc2cc3)cc4)CC1,Ki,660,6.180456064
Dopamine RECEPTOR D1,8IRR,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,660,6.180456064
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCn2cc(CCCN3CCc4cc(O)c(O)cc4C(C3)c3cccc(C)c3)nn2)CC1,Ki,655,6.1837587
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2N2CC(F)C2)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Ki,650,6.187086643
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2N2CC(F)C2)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Ki,650,6.187086643
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2N2CC(F)C2)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Ki,650,6.187086643
Dopamine RECEPTOR D1,8IRR,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,650,6.187086643
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1ccc(Cl)cc1,Ki,649,6.187755303
Dopamine RECEPTOR D1,8IRR,CCCN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,645,6.190440285
Dopamine RECEPTOR D1,8IRR,Fc1ccc2C(=O)C(CCN3CCN(CC3)c3ccc(Cl)cc3)Cc2c1,Ki,641,6.19314197
Dopamine RECEPTOR D1,8IRR,C[C@@H]1Cc2c(Cc3ccccc3CCN1C)[nH]c1ccccc21,Ki,640,6.193820026
Dopamine RECEPTOR D1,8IRR,Clc1ccc2Nc3ccccc3C(=Nc2c1)N1CCN(Cc2cccc3OCOc23)CC1,Ki,637,6.195860568
Dopamine RECEPTOR D1,8IRR,Cl.COc1ccc(Cl)cc1C1CC1CN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1,Ki,636,6.196542884
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN3Cc4cc(CC(C)(C)C)sc4C[C@H]3c2cc1O,Ki,634,6.197910742
Dopamine RECEPTOR D1,8IRR,Cl.COc1ccc(F)cc1C1CC1CNCCCSc1nnc(-c2ccccc2)n1C,Ki,631,6.199970641
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCc2cn(nn2)-c2ccn3ncc(C=O)c3c2)CC1,Ki,620,6.207608311
Dopamine RECEPTOR D1,8IRR,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,Ki,620,6.207608311
Dopamine RECEPTOR D1,8IRR,Clc1ccc(cc1Cl)N1CCN(CCNC(=O)c2ccccn2)CC1,Ki,610,6.214670165
Dopamine RECEPTOR D1,8IRR,CCCN(CCCCOc1ccc2c(\C=N\O)cnn2c1)[C@H]1CCc2c(O)cccc2C1,Ki,600,6.22184875
Dopamine RECEPTOR D1,8IRR,CCCCCCCN1CCC(C1)c1cccc(O)c1,Ki,597,6.224025669
Dopamine RECEPTOR D1,8IRR,CC(C)C(=O)[C@]12C(=O)C(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O,Ki,596,6.22475374
Dopamine RECEPTOR D1,8IRR,Cc1ccc2N=C(N3CCN(CC(C)(C)C(O)=O)CC3)c3cc(Cl)sc3Oc2c1,Ki,592,6.227678293
Dopamine RECEPTOR D1,8IRR,Fc1ccc(CCCCN2CCN(CC2)c2ccc(Cl)cc2)cc1,Ki,589,6.229884705
Dopamine RECEPTOR D1,8IRR,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1,Ki,588,6.230622674
Dopamine RECEPTOR D1,8IRR,Cl.CCN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1c1cc(F)ccc1OCCF,Ki,584,6.233587153
Dopamine RECEPTOR D1,8IRR,Clc1ccc2Nc3ccccc3C(=Nc2c1)N1CCN(Cc2ccc3OCCOc3c2)CC1,Ki,583,6.234331445
Dopamine RECEPTOR D1,8IRR,CN1CCc2ccc(N)cc2C(C1)c1ccccc1,Ki,583,6.234331445
Dopamine RECEPTOR D1,8IRR,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,Ki,580,6.236572006
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(C)CCCc3ccccc3Cc2cc1OC,Ki,579,6.237321436
Dopamine RECEPTOR D1,8IRR,Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1,Ki,577,6.238824187
Dopamine RECEPTOR D1,8IRR,Oc1cc2N=C(NC3CC3)NCCc2cc1Cl,Ki,575,6.240332155
Dopamine RECEPTOR D1,8IRR,Clc1ccc2N(NC(=O)c3ccccc3Cl)c3ccccc3C(=Nc2c1)N1CCN(Cc2cccc3OCOc23)CC1,Ki,571,6.243363892
Dopamine RECEPTOR D1,8IRR,Fc1cccc(N2CCN(CCCCNC(=O)c3cc4CCc5ccc(CCc3cc4)cc5)CC2)c1F,Ki,570,6.244125144
Dopamine RECEPTOR D1,8IRR,Clc1ccccc1N1CCN(CCn2c(=O)[nH]c3[nH]c(cc3c2=O)-c2ccccc2Cl)CC1,Ki,567,6.246416941
Dopamine RECEPTOR D1,8IRR,COc1ccc2CCN(C)CCc3ccccc3Cc2c1,Ki,567,6.246416941
Dopamine RECEPTOR D1,8IRR,COc1c(O)ccc2C[C@H]3N(CCc4cc5OCOc5cc34)Cc12,Ki,565,6.247951552
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2nccc3occc23)ccc1-c1ccnn1C(C)(C)C,Ki,563,6.249491605
Dopamine RECEPTOR D1,8IRR,Oc1cc2CC[C@H]3NCc4nc5CCCCc5cc4[C@@H]3c2cc1O,Ki,560,6.251811973
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCc2cn(CCCN3CCc4cc(O)c(O)cc4C(C3)c3ccccc3C)nn2)CC1,Ki,551,6.258848401
Dopamine RECEPTOR D1,8IRR,Oc1ccc(cc1)[C@H]1CN[C@@H]2CCc3cc(O)c(O)cc3[C@H]2C1,Ki,550,6.259637311
Dopamine RECEPTOR D1,8IRR,Clc1ccc(cc1)-c1cc2c([nH]1)[nH]c(=O)n(CCN1CCN(CC1)c1ccccc1Cl)c2=O,Ki,544,6.2644011
Dopamine RECEPTOR D1,8IRR,CCCCCN1CCC(C1)c1cccc(O)c1,Ki,542,6.266000713
Dopamine RECEPTOR D1,8IRR,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,540,6.26760624
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(C)C3Cc4ccc(cc4-c(c1OCC#C)c23)[N+]([O-])=O,Ki,536,6.27083521
Dopamine RECEPTOR D1,8IRR,CN1CCc2cc(Cl)c(O)cc2[C@H]2[C@@H]1CCc1ccccc21,Ki,531,6.274905479
Dopamine RECEPTOR D1,8IRR,COc1cc2[C@@H]3Cc4ccc(OC)c(O)c4CN3CCc2cc1O,Ki,530,6.27572413
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN3Cc4c(C[C@@H]3c2cc1O)ccc(OC)c4O,Ki,529,6.276544328
Dopamine RECEPTOR D1,8IRR,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,Ki,523,6.281498311
Dopamine RECEPTOR D1,8IRR,COc1cc2CC3N(CCc4cc(O)c(O)cc34)Cc2c(OC)c1OC,Ki,522,6.282329497
Dopamine RECEPTOR D1,8IRR,Cc1ccc(nc1)N1CCN(CCCCc2ccc(F)cc2)CC1,Ki,521,6.283162277
Dopamine RECEPTOR D1,8IRR,OC(=O)c1cc(-c2ccc(cc2)C2CCN(CC2)C=O)c2ccc(cc2c1)-c1ccc(cc1)C(F)(F)F,Ki,520,6.283996656
Dopamine RECEPTOR D1,8IRR,Clc1ccccc1N1CCN(CCn2c(=O)[nH]c3[nH]c(cc3c2=O)-c2ccccc2)CC1,Ki,516,6.287350298
Dopamine RECEPTOR D1,8IRR,Cc1ncnc(C)c1-c1ccc(Oc2nccn3nccc23)cc1,Ki,514,6.289036881
Dopamine RECEPTOR D1,8IRR,CN1CCc2cc(Cl)c(O)cc2[C@H]2[C@H]1CCc1ccccc21,Ki,513,6.289882635
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(Cc3ccccc3CNC(=O)c3cccc(c3)C#N)Cc2cc1OC,Ki,510,6.292429824
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(C)CCc3ccccc3Cc2cc1OC,Ki,509,6.293282218
Dopamine RECEPTOR D1,8IRR,Cl.CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1ccc(Cl)cc1,Ki,509,6.293282218
Dopamine RECEPTOR D1,8IRR,CCC(CC)CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2ccccc2Cl)c2ccccc12,Ki,505,6.296708622
Dopamine RECEPTOR D1,8IRR,Fc1ccccc1CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2ccccc2Cl)c2ccccc12,Ki,503,6.298432015
Dopamine RECEPTOR D1,8IRR,O=C(NCCCCN1C[C@@H]2COc3ccc(cc3[C@H]2C1)C#N)c1ccc(cc1)-c1ccccc1,Ki,501,6.300162274
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCn2cc(CCCN3CCc4cc(O)c(O)cc4C(C3)c3ccccc3C)nn2)CC1,Ki,501,6.300162274
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN(CCCCNC(=O)c3ccc(Br)cc3)Cc2cc1O,Ki,500,6.301029996
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN3Cc4cc(O)c(O)cc4CC3c2cc1OC,Ki,498,6.302770657
Dopamine RECEPTOR D1,8IRR,Fc1ccc(SCCCN2CCN(CC2)c2ncccn2)cc1,Ki,495,6.305394801
Dopamine RECEPTOR D1,8IRR,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(C)=O)c2ccccc12,Ki,494,6.306273051
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCn2cc(CN3CCc4cc(O)c(O)cc4C(C3)c3cccc(C)c3)nn2)CC1,Ki,492,6.308034897
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3CCc4ccc(CCc2cc3)cc4)CC1,Ki,490,6.30980392
Dopamine RECEPTOR D1,8IRR,CCCN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,490,6.30980392
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Ki,489,6.310691141
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Ki,489,6.310691141
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Ki,489,6.310691141
Dopamine RECEPTOR D1,8IRR,Cc1ccc(CN2CCN(CC2)C2=Nc3cc(Cl)ccc3Nc3ccccc23)c(C)c1,Ki,482,6.316952962
Dopamine RECEPTOR D1,8IRR,Brc1ccc(NCCN2CCN(CCc3c[nH]c4ccccc34)CC2)cc1,Ki,480,6.318758763
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCNC(=O)NCc2ccccc2-c2ccccc2)CC1,Ki,480,6.318758763
Dopamine RECEPTOR D1,8IRR,Oc1cc2N=C(NCCc2cc1Cl)c1ccccc1,Ki,475,6.32330639
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN3CCc4c(CC3c2cc1OC(C)=O)ccc(OC)c4OC,Ki,474,6.324221658
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCOc2ccn3nc(C=O)cc3c2)CC1,Ki,470,6.327902142
Dopamine RECEPTOR D1,8IRR,Oc1ccc2[nH]cc(CCCCN3CCC(=CC3)c3ccccc3)c2c1,Ki,468,6.329754147
Dopamine RECEPTOR D1,8IRR,Oc1cc2N=C(NCCc3ccccc3)NCCc2cc1Cl,Ki,465,6.332547047
Dopamine RECEPTOR D1,8IRR,CCCCCCOc1cc2CCN3Cc4c(C[C@H]3c2cc1O)ccc(O)c4OCCCCC,Ki,465,6.332547047
Dopamine RECEPTOR D1,8IRR,Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,Ki,464,6.333482019
Dopamine RECEPTOR D1,8IRR,Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1,Ki,450,6.346787486
Dopamine RECEPTOR D1,8IRR,CN1CCc2cc(Cl)c(O)cc2[C@H]1c1ccccc1,Ki,447,6.349692477
Dopamine RECEPTOR D1,8IRR,CC(C)(C)CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(NC(=O)c2ccccc2Cl)c2ccccc12,Ki,447,6.349692477
Dopamine RECEPTOR D1,8IRR,CCCCCCOc1cc2CCN3Cc4c(C[C@H]3c2cc1O)c(Br)cc(O)c4OCCCCC,Ki,447,6.349692477
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncnc3CCCc23)ccc1-c1c(C)ncnc1C,Ki,446,6.350665141
Dopamine RECEPTOR D1,8IRR,Clc1ccccc1N1CCN(CCOc2ccc3[nH]c(=S)[nH]c3c2)CC1,Ki,446,6.350665141
Dopamine RECEPTOR D1,8IRR,Oc1cc2N=C(NCCc2cc1Cl)SCc1ccccc1,Ki,445,6.351639989
Dopamine RECEPTOR D1,8IRR,COc1ccc2C[C@@H]3N(CCc4cc(OC)c(OC)cc34)Cc2c1O,Ki,443,6.353596274
Dopamine RECEPTOR D1,8IRR,CC(C)CC1=Nc2cc(O)c(Cl)cc2CCN1,Ki,442,6.354577731
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCOc2ccn3nc(\C=N\O)cc3c2)CC1,Ki,440,6.356547324
Dopamine RECEPTOR D1,8IRR,COc1cc(CCNC[C@H](O)c2ccc(O)c(O)c2)ccc1OCCCc1ccccc1,Ki,430,6.366531544
Dopamine RECEPTOR D1,8IRR,COc1ccccc1OCCNC[C@@H](O)c1ccc(O)c(O)c1,Ki,430,6.366531544
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C=O)c3c2)CC1,Ki,430,6.366531544
Dopamine RECEPTOR D1,8IRR,Cc1c(-c2ccc(Oc3ncccc3C(F)F)cc2C#N)n(C)c(=O)[nH]c1=O,Ki,428,6.368556231
Dopamine RECEPTOR D1,8IRR,Cc1c(-c2ccc(Oc3ncccc3C(F)F)cc2C#N)n(C)c(=O)[nH]c1=O,Ki,428,6.368556231
Dopamine RECEPTOR D1,8IRR,Cc1c(-c2ccc(Oc3ncccc3C(F)F)cc2C#N)n(C)c(=O)[nH]c1=O,Ki,428,6.368556231
Dopamine RECEPTOR D1,8IRR,CN1CCN2[C@H](C1)c1ccccc1Cc1ccccc21,Ki,426,6.370590401
Dopamine RECEPTOR D1,8IRR,Oc1cc2C(CNCCc2c(c1O)-c1ccc(F)cc1)c1ccccc1,Ki,422,6.374687549
Dopamine RECEPTOR D1,8IRR,Fc1ccc(cc1)N1CCN(CCC2OCCc3ccccc23)CC1,Ki,411,6.386158178
Dopamine RECEPTOR D1,8IRR,CCOC(=O)c1cc2cc(OCCCCN3CCN(CC3)c3ccccc3OC)ccn2n1,Ki,410,6.387216143
Dopamine RECEPTOR D1,8IRR,Clc1ccccc1N1CCN(CCOc2ccc3[nH]c(=O)[nH]c3c2)CC1,Ki,405,6.392544977
Dopamine RECEPTOR D1,8IRR,CCC(C)Cc1cc2CN3CCc4cc(OC)c(O)cc4[C@@H]3Cc2s1,Ki,403,6.394694954
Dopamine RECEPTOR D1,8IRR,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,400,6.397940009
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncnc3occc23)ccc1-c1c(C)ncc(=O)n1C,Ki,400,6.397940009
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncnc3occc23)ccc1-c1c(C)ncc(=O)n1C,Ki,400,6.397940009
Dopamine RECEPTOR D1,8IRR,Cc1cc2c(Nc3ccccc3N=C2N2CC[N+](C)([O-])CC2)s1,Ki,395,6.403402904
Dopamine RECEPTOR D1,8IRR,Oc1cc2CCNCC(c3ccccc3)c2cc1O,Ki,393,6.40560745
Dopamine RECEPTOR D1,8IRR,Cc1ncnc(C)c1-c1ccc(Oc2nccc3n[nH]cc23)cc1C#N,Ki,391,6.407823243
Dopamine RECEPTOR D1,8IRR,Oc1cc2N=C(NC3CCCC3)NCCc2cc1Cl,Ki,391,6.407823243
Dopamine RECEPTOR D1,8IRR,Oc1cc2CC[C@H]3NCc4c(F)cncc4[C@@H]3c2cc1O,Ki,390,6.408935393
Dopamine RECEPTOR D1,8IRR,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,Ki,390,6.408935393
Dopamine RECEPTOR D1,8IRR,Cc1ccc(cc1)-c1cc2c([nH]1)[nH]c(=O)n(CCN1CCN(CC1)c1ccccc1Cl)c2=O,Ki,389,6.410050399
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2Cl)ccc1-c1c(C)ncc(=O)n1C,Ki,381,6.419075024
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2Cl)ccc1-c1c(C)ncc(=O)n1C,Ki,381,6.419075024
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncccc2Cl)ccc1-c1c(C)ncc(=O)n1C,Ki,381,6.419075024
Dopamine RECEPTOR D1,8IRR,COC(=O)[C@@H](N)CSc1cc2CCN(C)[C@@H]3Cc4ccc(O)c(O)c4-c(c1)c23,Ki,380,6.420216403
Dopamine RECEPTOR D1,8IRR,COc1ccccc1N1CCN(CCCCNC(=O)C2=Cc3ccccc3[Te]2)CC1,Ki,380,6.420216403
Dopamine RECEPTOR D1,8IRR,CN1CCC(=CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,380,6.420216403
Dopamine RECEPTOR D1,8IRR,CN1CCC(=CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,Ki,380,6.420216403
Dopamine RECEPTOR D1,8IRR,COc1cc2CCN3Cc4cc(CC5CCC5)sc4C[C@H]3c2cc1O,Ki,379,6.42136079
Dopamine RECEPTOR D1,8IRR,C(CN1CCCC1)Oc1ccccc1Cc1ccccc1,Ki,379,6.42136079
Dopamine RECEPTOR D1,8IRR,COc1cc2C[C@@H]3N(CCc4cc5OCOc5cc34)Cc2c(OC)c1OC,Ki,377,6.42365865
Dopamine RECEPTOR D1,8IRR,Cc1nc2cnccc2n1-c1ccc(Oc2nccc3occc23)cc1,Ki,376,6.424812155
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2nccc3[nH]cnc23)ccc1-c1c(C)ncnc1C,Ki,374,6.427128398
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2nccc3[nH]cnc23)ccc1-c1c(C)ncc2nccn12,Ki,374,6.427128398
Dopamine RECEPTOR D1,8IRR,COc1cc-2c(C[C@@H]3N(C)CCc4cc(OC)c(OC)c-2c34)cc1O,Ki,373,6.428291168
Dopamine RECEPTOR D1,8IRR,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,372,6.42945706
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncnc3occc23)ccc1-c1cn[nH]c(=O)c1C,Ki,372,6.42945706
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2ncnc3occc23)ccc1-c1cn[nH]c(=O)c1C,Ki,372,6.42945706
Dopamine RECEPTOR D1,8IRR,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,Ki,372,6.42945706
Dopamine RECEPTOR D1,8IRR,CN1CCc2cc(NCc3cccc(C)c3)c(O)cc2C(C1)c1ccccc1,Ki,370,6.431798276
Dopamine RECEPTOR D1,8IRR,CN(C)c1ccc(\C=C\C2=NCCc3cc(Cl)c(O)cc3N2C2CCCCC2)cc1,Ki,370,6.431798276
Dopamine RECEPTOR D1,8IRR,Cl.Cn1c(SCCCNCC2CC2c2cc(F)ccc2OCCF)nnc1-c1ccccc1,Ki,369,6.432973634
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2nccc3[nH]cnc23)ccc1-c1c(C)ncnc1C#N,Ki,367,6.435333936
Dopamine RECEPTOR D1,8IRR,Cc1cc(Oc2nccc3[nH]cnc23)ccc1-c1c(C)ncnc1C#N,Ki,367,6.435333936
